749,116.282,39.923,宏府大厦
750,116.29,39.923,中铁六局
751,116.295,39.923,null
752,116.295,39.927,null
753,116.295,39.931,慧馨园
754,116.291,39.931,玲珑园
755,116.283,39.931,定慧桥
756,116.279,39.931,null
757,116.269,39.931,null
758,116.269,39.927,null
759,116.268,39.94,双槐树小区
760,116.282,39.941,null
761,116.289,39.941,裕友大厦
762,116.268,39.945,null
763,116.282,39.946,金泰海博大酒店
764,116.289,39.946,西荣园
765,116.301,39.942,慈寿寺
766,116.282,39.948,null
767,116.279,39.949,null
768,116.27,39.953,四季青
769,116.283,40.001,null
770,116.276,40,null
771,116.276,39.996,null
772,116.276,39.994,null
773,116.283,39.997,null
774,116.287,39.997,null
775,116.289,39.995,null
776,116.286,39.995,null
777,116.286,39.993,null
778,116.29,39.992,null
779,116.298,39.996,null
780,116.298,39.992,null
781,116.299,39.989,null
782,116.293,39.989,null
783,116.287,39.989,null
784,116.275,39.989,null
785,116.309,39.999,null
786,116.31,39.991,null
787,116.327,39.991,null
788,116.331,39.997,null
789,116.332,39.999,null
790,116.347,39.992,null
791,116.359,40,null
792,116.346,40,null
793,116.37,40,null
794,116.375,40.008,null
795,116.375,40.005,null
796,116.374,40,null
797,116.359,39.992,null
798,116.363,39.992,null
799,"116,363",39.992,null
800,116.364,40,null
801,116.368,39.995,null
802,116.37,39.993,null
803,116.381,39.993,null
804,116.381,39.996,null
805,116.381,40.001,null
806,116.38,40.005,null
807,116.38,40.009,null
808,116.385,40.008,null
809,116.385,40.005,null
810,116.385,40.001,null
811,116.387,40.001,null
812,116.387,40.006,null
813,116.386,40.008,null
814,116.394,40.001,null
815,116.395,39.993,null
816,116.401,39.993,null
817,116.402,40.001,null
818,116.411,40.002,null
819,116.411,39.997,null
820,116.41,39.994,null
821,116.418,39.992,null
822,116.431,39.992,null
823,116.431,39.997,null
824,116.418,39.997,null
825,116.461,40.004,null
826,116.457,40.004,null
827,116.452,40,null
828,116.451,39.996,null
829,116.457,39.996,null
830,116.457,40,null
831,116.462,39.996,null
832,116.462,40,null
833,116.482,4.004,null
834,116.472,40.003,null
835,116.467,40.004,null
836,116.467,40.001,null
837,116.473,40.001,null
838,116.465,39.998,null
839,116.469,39.996,null
840,116.473,39.997,null
841,116.471,39.994,null
842,116.476,39.991,null
843,116.474,39.988,null
844,116.471,39.987,null
845,116.469,39.992,null
846,116.466,39.993,null
847,116.464,39.991,null
848,116.466,39.99,null
849,116.494,39.999,null
850,116.482,39.988,null
851,116.477,39.983,null
852,116.472,39.979,null
853,116.466,39.982,null
854,116.463,39.985,null
855,116.46,39.987,null
856,116.462,39.978,null
857,116.467,39.975,null
858,116.504,39.987,null
859,116.498,39.987,null
860,116.491,39.987,null
861,116.489,39.992,null
862,116.484,39.979,null
863,116.493,39.979,null
864,116.493,39.975,null
865,116.484,39.975,null
866,116.478,39.975,null
867,116.484,39.971,null
868,116.493,39.971,null
869,116.497,39.97,null
870,116.512,39.977,null
871,116.498,39.979,null
872,116.503,39.954,null
873,116.494,39.953,null
874,116.489,39.962,null
875,116.49,39.953,null
876,116.489,39.944,null
877,116.491,39.944,null
878,116.502,39.946,null
879,116.502,39.941,null
880,116.495,39.939,null
881,116.49,39.939,null
882,116.506,39.946,null
883,116.506,39.945,null
884,116.506,39.944,null
885,116.511,39.939,null
886,116.496,39.935,null
887,116.511,39.937,null
888,116.496,39.922,null
889,116.496,39.915,null
890,116.524,39908,null
891,116.496,39.892,null
892,116.497,39.899,null
893,116.507,39.869,null
894,116.504,39.869,null
